time_s,cell_idx,snr_mrc_dB,n_sats
36.000000,23,-22.4369,2
36.000000,24,-23.8939,2
37.000000,0,-25.1813,2
37.000000,1,-20.9221,2
37.000000,2,-20.9491,2
37.000000,3,-26.2436,2
37.000000,4,-20.4549,2
37.000000,5,-28.1012,2
37.000000,6,-19.7524,2
37.000000,7,-19.7400,2
37.000000,8,-15.0815,2
37.000000,9,-15.0350,2
37.000000,10,-21.2449,2
37.000000,11,-16.0210,2
37.000000,12,-16.6735,2
37.000000,13,-14.8183,2
37.000000,14,-20.5943,2
37.000000,15,-17.8968,2
37.000000,16,-18.5638,2
37.000000,17,-18.2392,2
37.000000,18,-21.3586,2
37.000000,19,-27.0125,2
37.000000,20,-23.0236,2
37.000000,21,-28.3587,2
37.000000,22,-22.2680,2
37.000000,23,-22.4100,2
37.000000,24,-23.9311,2
38.000000,0,-24.8988,2
38.000000,1,-20.9155,2
38.000000,2,-21.0394,2
38.000000,3,-26.5672,2
38.000000,4,-21.5103,2
38.000000,5,-27.9854,2
38.000000,6,-19.7735,2
38.000000,7,-19.4608,2
38.000000,8,-15.3433,2
38.000000,9,-14.5500,2
38.000000,10,-21.5208,2
38.000000,11,-16.1021,2
38.000000,12,-17.5954,2
38.000000,13,-14.6062,2
38.000000,14,-20.4165,2
38.000000,15,-18.2506,2
38.000000,16,-18.0962,2
38.000000,17,-18.3786,2
38.000000,18,-20.5209,2
38.000000,19,-27.3803,2
38.000000,20,-24.0917,2
38.000000,21,-27.7251,2
38.000000,22,-22.1948,2
38.000000,23,-22.2183,2
38.000000,24,-24.1024,2
39.000000,0,-24.6592,2
39.000000,1,-21.0097,2
39.000000,2,-21.0476,2
39.000000,3,-26.6485,2
39.000000,4,-22.7138,2
39.000000,5,-28.0176,2
39.000000,6,-19.8860,2
39.000000,7,-19.3388,2
39.000000,8,-15.7645,2
39.000000,9,-14.1581,2
39.000000,10,-21.9287,2
39.000000,11,-16.2032,2
39.000000,12,-18.2434,2
39.000000,13,-14.5727,2
39.000000,14,-18.2053,2
39.000000,15,-18.7895,2
39.000000,16,-17.6948,2
39.000000,17,-18.7067,2
39.000000,18,-19.8357,2
39.000000,19,-27.7546,2
39.000000,20,-25.4739,2
39.000000,21,-27.2398,2
39.000000,22,-22.2513,2
39.000000,23,-22.0356,2
39.000000,24,-24.3116,2
40.000000,0,-24.3896,2
40.000000,1,-21.0333,2
40.000000,2,-21.0989,2
40.000000,3,-26.7982,2
40.000000,4,-23.9805,2
40.000000,5,-28.1119,2
40.000000,6,-20.0122,2
40.000000,7,-19.3445,2
40.000000,8,-16.3137,2
40.000000,9,-13.8384,2
40.000000,10,-22.4450,2
40.000000,11,-16.1565,2
40.000000,12,-18.8999,2
40.000000,13,-14.4886,2
40.000000,14,-16.6007,2
40.000000,15,-19.4890,2
40.000000,16,-17.4555,2
40.000000,17,-19.1968,2
40.000000,18,-19.3304,2
40.000000,19,-27.6186,2
40.000000,20,-26.9588,2
40.000000,21,-26.6673,2
40.000000,22,-22.2741,2
40.000000,23,-21.9477,2
40.000000,24,-24.7067,2
41.000000,0,-24.3132,2
41.000000,1,-21.1559,2
41.000000,2,-21.2291,2
41.000000,3,-26.9417,2
41.000000,4,-25.4421,2
41.000000,5,-28.1652,2
41.000000,6,-20.2499,2
41.000000,7,-19.4293,2
41.000000,8,-16.8669,2
41.000000,9,-13.7472,2
41.000000,10,-23.0501,2
41.000000,11,-16.0832,2
41.000000,12,-17.9362,2
41.000000,13,-14.4245,2
41.000000,14,-15.4186,2
41.000000,15,-20.3386,2
41.000000,16,-17.2144,2
41.000000,17,-19.8071,2
41.000000,18,-18.9492,2
41.000000,19,-27.7772,2
41.000000,20,-28.7342,2
41.000000,21,-26.0905,2
41.000000,22,-22.3474,2
41.000000,23,-21.9643,2
41.000000,24,-25.3029,2
42.000000,0,-24.4630,2
42.000000,1,-21.3911,2
42.000000,2,-21.6122,2
42.000000,3,-27.2580,2
42.000000,4,-27.3401,2
42.000000,5,-28.0234,2
42.000000,6,-20.5568,2
42.000000,7,-19.5957,2
42.000000,8,-17.2172,2
42.000000,9,-13.8414,2
42.000000,10,-22.4974,2
42.000000,11,-15.9478,2
42.000000,12,-17.0920,2
42.000000,13,-14.4448,2
42.000000,14,-14.5514,2
42.000000,15,-21.3511,2
42.000000,16,-17.1437,2
42.000000,17,-20.5084,2
42.000000,18,-18.7578,2
42.000000,19,-27.0589,2
42.000000,20,-30.8242,2
42.000000,21,-25.7387,2
42.000000,22,-22.5595,2
42.000000,23,-21.9842,2
42.000000,24,-25.9244,2
43.000000,0,-24.8447,2
43.000000,1,-21.5800,2
43.000000,2,-22.2313,2
43.000000,3,-27.7105,2
43.000000,4,-27.1752,2
43.000000,5,-27.5508,2
43.000000,6,-20.8803,2
43.000000,7,-19.2162,2
43.000000,8,-17.5774,2
43.000000,9,-14.0848,2
43.000000,10,-21.4939,2
43.000000,11,-15.8413,2
43.000000,12,-16.4882,2
43.000000,13,-14.3431,2
43.000000,14,-13.9257,2
43.000000,15,-22.5268,2
43.000000,16,-17.1546,2
43.000000,17,-21.1622,2
43.000000,18,-18.7132,2
43.000000,19,-25.9687,2
43.000000,20,-33.1499,2
43.000000,21,-25.5625,2
43.000000,22,-22.7643,2
43.000000,23,-22.1274,2
43.000000,24,-25.8855,2
44.000000,0,-25.4603,2
44.000000,1,-22.0079,2
44.000000,2,-23.0389,2
44.000000,3,-28.2419,2
44.000000,4,-26.6877,2
44.000000,5,-26.9523,2
44.000000,6,-20.9113,2
44.000000,7,-18.8520,2
44.000000,8,-17.9320,2
44.000000,9,-14.4483,2
44.000000,10,-20.6951,2
44.000000,11,-15.8100,2
44.000000,12,-16.0687,2
44.000000,13,-14.2787,2
44.000000,14,-13.4900,2
44.000000,15,-23.8673,2
44.000000,16,-17.2745,2
44.000000,17,-20.8577,2
44.000000,18,-18.6936,2
44.000000,19,-24.5313,2
44.000000,20,-34.9558,2
44.000000,21,-25.5107,2
44.000000,22,-23.1112,2
44.000000,23,-22.3719,2
44.000000,24,-25.4891,2
45.000000,0,-26.2497,2
45.000000,1,-22.6861,2
45.000000,2,-23.9589,2
45.000000,3,-28.7620,2
45.000000,4,-26.3738,2
45.000000,5,-26.1114,2
45.000000,6,-20.4113,2
45.000000,7,-18.5971,2
45.000000,8,-18.2280,2
45.000000,9,-14.7300,2
45.000000,10,-20.0635,2
45.000000,11,-15.7396,2
45.000000,12,-15.7842,2
45.000000,13,-14.2826,2
45.000000,14,-13.2036,2
45.000000,15,-23.6868,2
45.000000,16,-17.4446,2
45.000000,17,-20.4130,2
45.000000,18,-18.7976,2
45.000000,19,-23.0404,2
45.000000,20,-35.0467,2
45.000000,21,-25.6542,2
45.000000,22,-23.4487,2
45.000000,23,-22.7532,2
45.000000,24,-25.2075,2
46.000000,0,-26.9936,2
46.000000,1,-23.6215,2
46.000000,2,-24.9682,2
46.000000,3,-28.4719,2
46.000000,4,-26.1343,2
46.000000,5,-25.1233,2
46.000000,6,-19.8973,2
46.000000,7,-18.4499,2
46.000000,8,-18.4697,2
46.000000,9,-15.0850,2
46.000000,10,-19.5746,2
46.000000,11,-15.6965,2
46.000000,12,-15.5570,2
46.000000,13,-14.3185,2
46.000000,14,-13.0340,2
46.000000,15,-23.1520,2
46.000000,16,-17.6779,2
46.000000,17,-19.9918,2
46.000000,18,-18.7518,2
46.000000,19,-21.6064,2
46.000000,20,-35.1278,2
46.000000,21,-25.8846,2
46.000000,22,-23.5845,2
46.000000,23,-23.1273,2
46.000000,24,-25.1026,2
47.000000,0,-27.7546,2
47.000000,1,-24.7835,2
47.000000,2,-24.3207,2
47.000000,3,-27.7398,2
47.000000,4,-26.0821,2
47.000000,5,-24.2779,2
47.000000,6,-19.4421,2
47.000000,7,-18.4083,2
47.000000,8,-18.6051,2
47.000000,9,-15.5344,2
47.000000,10,-19.1926,2
47.000000,11,-15.6756,2
47.000000,12,-15.4212,2
47.000000,13,-14.3665,2
47.000000,14,-12.9552,2
47.000000,15,-22.8595,2
47.000000,16,-17.9765,2
47.000000,17,-19.6585,2
47.000000,18,-18.7476,2
47.000000,19,-20.3326,2
47.000000,20,-34.1271,2
47.000000,21,-26.2805,2
47.000000,22,-23.7426,2
47.000000,23,-23.6615,2
47.000000,24,-25.2124,2
48.000000,0,-28.5273,2
48.000000,1,-25.2158,2
48.000000,2,-23.4969,2
48.000000,3,-26.9493,2
48.000000,4,-25.9595,2
48.000000,5,-23.5742,2
48.000000,6,-19.0529,2
48.000000,7,-18.4714,2
48.000000,8,-18.7184,2
48.000000,9,-16.0742,2
48.000000,10,-18.9202,2
48.000000,11,-15.6714,2
48.000000,12,-15.3005,2
48.000000,13,-14.4124,2
48.000000,14,-12.9468,2
48.000000,15,-22.7644,2
48.000000,16,-18.3295,2
48.000000,17,-19.3954,2
48.000000,18,-18.8093,2
48.000000,19,-19.2416,2
48.000000,20,-33.0095,2
48.000000,21,-26.6526,2
48.000000,22,-24.0061,2
48.000000,23,-24.1976,2
48.000000,24,-25.2960,2
49.000000,0,-29.1578,2
49.000000,1,-24.2701,2
49.000000,2,-22.9014,2
49.000000,3,-26.2527,2
49.000000,4,-25.9553,2
49.000000,5,-23.0088,2
49.000000,6,-18.7274,2
49.000000,7,-18.5979,2
49.000000,8,-18.8399,2
49.000000,9,-16.7047,2
49.000000,10,-18.7380,2
49.000000,11,-15.6861,2
49.000000,12,-15.2309,2
49.000000,13,-14.4570,2
49.000000,14,-12.9836,2
49.000000,15,-22.8362,2
49.000000,16,-18.7265,2
49.000000,17,-19.1919,2
49.000000,18,-18.9120,2
49.000000,19,-18.3108,2
49.000000,20,-32.0737,2
49.000000,21,-26.9939,2
49.000000,22,-24.3734,2
49.000000,23,-24.7980,2
49.000000,24,-25.5517,2
50.000000,0,-28.5591,2
50.000000,1,-23.4609,2
50.000000,2,-22.5262,2
50.000000,3,-25.5665,2
50.000000,4,-25.9776,2
50.000000,5,-22.5804,2
50.000000,6,-18.4748,2
50.000000,7,-18.7609,2
50.000000,8,-18.9716,2
50.000000,9,-17.3905,2
50.000000,10,-18.6456,2
50.000000,11,-15.6984,2
50.000000,12,-15.1845,2
50.000000,13,-14.4865,2
50.000000,14,-12.9580,2
50.000000,15,-23.0534,2
50.000000,16,-19.1571,2
50.000000,17,-19.0846,2
50.000000,18,-19.0292,2
50.000000,19,-17.5200,2
50.000000,20,-31.3421,2
50.000000,21,-27.4041,2
50.000000,22,-24.8387,2
50.000000,23,-25.5334,2
50.000000,24,-25.5328,2
51.000000,0,-28.0532,2
51.000000,1,-22.8654,2
51.000000,2,-22.3617,2
51.000000,3,-24.9965,2
51.000000,4,-25.9733,2
51.000000,5,-22.2916,2
51.000000,6,-18.2350,2
51.000000,7,-18.9492,2
51.000000,8,-19.0756,2
51.000000,9,-18.1733,2
51.000000,10,-18.6459,2
51.000000,11,-15.6942,2
51.000000,12,-15.2077,2
51.000000,13,-14.4950,2
51.000000,14,-12.9760,2
51.000000,15,-23.4010,2
51.000000,16,-19.5579,2
51.000000,17,-19.0539,2
51.000000,18,-19.0988,2
51.000000,19,-16.8531,2
51.000000,20,-30.8068,2
51.000000,21,-27.6579,2
51.000000,22,-25.3900,2
51.000000,23,-25.3679,2
51.000000,24,-25.3415,2
52.000000,0,-27.6781,2
52.000000,1,-22.3984,2
52.000000,2,-22.3436,2
52.000000,3,-24.6377,2
52.000000,4,-25.9580,2
52.000000,5,-22.0790,2
52.000000,6,-17.9374,2
52.000000,7,-19.1837,2
52.000000,8,-19.1794,2
52.000000,9,-19.1108,2
52.000000,10,-18.7394,2
52.000000,11,-15.7086,2
52.000000,12,-15.2681,2
52.000000,13,-14.5015,2
52.000000,14,-12.9683,2
52.000000,15,-23.8688,2
52.000000,16,-19.9624,2
52.000000,17,-19.0836,2
52.000000,18,-19.1001,2
52.000000,19,-16.2192,2
52.000000,20,-30.4475,2
52.000000,21,-28.0152,2
52.000000,22,-25.6948,2
52.000000,23,-24.9308,2
52.000000,24,-25.0741,2
53.000000,0,-27.4423,2
53.000000,1,-22.1240,2
53.000000,2,-22.3757,2
53.000000,3,-24.4395,2
53.000000,4,-26.1912,2
53.000000,5,-22.0268,2
53.000000,6,-17.6876,2
53.000000,7,-19.4667,2
53.000000,8,-19.2430,2
53.000000,9,-20.2327,2
53.000000,10,-18.9290,2
53.000000,11,-15.7510,2
53.000000,12,-15.3804,2
53.000000,13,-14.5082,2
53.000000,14,-12.9630,2
53.000000,15,-24.4505,2
53.000000,16,-20.3378,2
53.000000,17,-19.1599,2
53.000000,18,-19.0471,2
53.000000,19,-15.6634,2
53.000000,20,-30.2397,2
53.000000,21,-28.4678,2
53.000000,22,-25.0634,2
53.000000,23,-24.5653,2
53.000000,24,-24.9892,2
54.000000,0,-27.3408,2
54.000000,1,-22.0711,2
54.000000,2,-22.4910,2
54.000000,3,-24.3237,2
54.000000,4,-26.4796,2
54.000000,5,-22.0805,2
54.000000,6,-17.3932,2
54.000000,7,-19.8064,2
54.000000,8,-19.3535,2
54.000000,9,-21.5753,2
54.000000,10,-19.2208,2
54.000000,11,-15.7968,2
54.000000,12,-15.5346,2
54.000000,13,-14.5211,2
54.000000,14,-13.0170,2
54.000000,15,-25.1435,2
54.000000,16,-20.6842,2
54.000000,17,-19.2719,2
54.000000,18,-18.9383,2
54.000000,19,-15.1838,2
54.000000,20,-30.1584,2
54.000000,21,-28.0737,2
54.000000,22,-24.5583,2
54.000000,23,-24.2713,2
54.000000,24,-24.7425,2
55.000000,0,-27.2916,2
55.000000,1,-22.1900,2
55.000000,2,-22.6061,2
55.000000,3,-24.3502,2
55.000000,4,-27.0092,2
55.000000,5,-22.3270,2
55.000000,6,-17.1651,2
55.000000,7,-20.1988,2
55.000000,8,-19.4464,2
55.000000,9,-23.1912,2
55.000000,10,-19.6243,2
55.000000,11,-15.8698,2
55.000000,12,-15.7775,2
55.000000,13,-14.5439,2
55.000000,14,-13.1468,2
55.000000,15,-25.9481,2
55.000000,16,-21.0206,2
55.000000,17,-19.4123,2
55.000000,18,-18.6252,2
55.000000,19,-14.7700,2
55.000000,20,-30.0354,2
55.000000,21,-27.5655,2
55.000000,22,-24.1020,2
55.000000,23,-24.0487,2
55.000000,24,-24.6286,2
56.000000,0,-27.1053,2
56.000000,1,-22.1965,2
56.000000,2,-22.6788,2
56.000000,3,-24.4707,2
56.000000,4,-27.9472,2
56.000000,5,-22.8040,2
56.000000,6,-17.0072,2
56.000000,7,-20.7033,2
56.000000,8,-19.4965,2
56.000000,9,-25.1640,2
56.000000,10,-20.1532,2
56.000000,11,-15.9635,2
56.000000,12,-16.1233,2
56.000000,13,-14.5480,2
56.000000,14,-13.3747,2
56.000000,15,-26.8674,2
56.000000,16,-21.3421,2
56.000000,17,-19.5028,2
56.000000,18,-18.1614,2
56.000000,19,-14.4559,2
56.000000,20,-29.8737,2
56.000000,21,-27.1126,2
56.000000,22,-23.7366,2
56.000000,23,-23.8970,2
56.000000,24,-24.6667,2
57.000000,0,-26.7706,2
57.000000,1,-22.3418,2
57.000000,2,-22.5240,2
57.000000,3,-24.5556,2
57.000000,4,-29.3873,2
57.000000,5,-22.3364,2
57.000000,6,-16.8987,2
57.000000,7,-21.3356,2
57.000000,8,-19.5656,2
57.000000,9,-27.5417,2
57.000000,10,-20.8273,2
57.000000,11,-16.0040,2
57.000000,12,-16.5931,2
57.000000,13,-14.5855,2
57.000000,14,-13.7292,2
57.000000,15,-27.8933,2
57.000000,16,-21.6446,2
57.000000,17,-19.3530,2
57.000000,18,-17.6609,2
57.000000,19,-14.1428,2
57.000000,20,-29.8009,2
57.000000,21,-26.7172,2
57.000000,22,-23.4650,2
57.000000,23,-23.8160,2
57.000000,24,-24.7534,2
58.000000,0,-26.1027,2
58.000000,1,-22.4279,2
58.000000,2,-22.5181,2
58.000000,3,-24.6444,2
58.000000,4,-31.4718,2
58.000000,5,-21.3468,2
58.000000,6,-16.8594,2
58.000000,7,-21.3629,2
58.000000,8,-19.7477,2
58.000000,9,-30.3056,2
58.000000,10,-21.6744,2
58.000000,11,-16.0348,2
58.000000,12,-17.2176,2
58.000000,13,-14.6720,2
58.000000,14,-14.2455,2
58.000000,15,-29.0077,2
58.000000,16,-21.6918,2
58.000000,17,-19.2696,2
58.000000,18,-17.1681,2
58.000000,19,-13.8188,2
58.000000,20,-29.7876,2
58.000000,21,-26.3806,2
58.000000,22,-23.2389,2
58.000000,23,-23.8056,2
58.000000,24,-24.9545,2
59.000000,0,-25.2653,2
59.000000,1,-22.5784,2
59.000000,2,-22.4434,2
59.000000,3,-24.7476,2
59.000000,4,-30.6453,2
59.000000,5,-20.4469,2
59.000000,6,-16.9177,2
59.000000,7,-20.8663,2
59.000000,8,-20.0675,2
59.000000,9,-33.6218,2
59.000000,10,-22.7345,2
59.000000,11,-16.1299,2
59.000000,12,-18.0421,2
59.000000,13,-14.7077,2
59.000000,14,-14.9629,2
59.000000,15,-30.1216,2
59.000000,16,-21.6494,2
59.000000,17,-19.2695,2
59.000000,18,-16.7036,2
59.000000,19,-13.6221,2
59.000000,20,-29.7991,2
59.000000,21,-26.0990,2
59.000000,22,-23.0523,2
59.000000,23,-23.7860,2
59.000000,24,-23.8425,2
60.000000,0,-24.4411,2
60.000000,1,-22.8562,2
60.000000,2,-22.4701,2
60.000000,3,-24.8345,2
60.000000,4,-29.3948,2
60.000000,5,-19.6484,2
60.000000,6,-17.0789,2
60.000000,7,-20.3381,2
60.000000,8,-20.5551,2
60.000000,9,-35.2798,2
60.000000,10,-22.9684,2
60.000000,11,-16.1704,2
60.000000,12,-19.0774,2
60.000000,13,-14.6242,2
60.000000,14,-15.9339,2
60.000000,15,-31.2693,2
60.000000,16,-21.6019,2
60.000000,17,-19.3713,2
60.000000,18,-16.2887,2
60.000000,19,-13.5782,2
60.000000,20,-29.7244,2
60.000000,21,-25.8316,2
60.000000,22,-22.9526,2
60.000000,23,-23.7494,2
60.000000,24,-22.6985,2
61.000000,0,-23.6663,2
61.000000,1,-23.1252,2
61.000000,2,-22.6209,2
61.000000,3,-25.1707,2
61.000000,4,-28.6101,2
61.000000,5,-18.9361,2
61.000000,6,-17.3656,2
61.000000,7,-19.8467,2
61.000000,8,-21.2498,2
61.000000,9,-35.0553,2
61.000000,10,-22.4549,2
61.000000,11,-16.2217,2
61.000000,12,-19.1902,2
61.000000,13,-14.6531,2
61.000000,14,-17.2419,2
61.000000,15,-32.3978,2
61.000000,16,-21.5705,2
61.000000,17,-19.5958,2
61.000000,18,-15.8145,2
61.000000,19,-13.7298,2
61.000000,20,-29.6909,2
61.000000,21,-25.6338,2
61.000000,22,-22.9360,2
61.000000,23,-23.7910,2
61.000000,24,-21.7527,2
62.000000,0,-22.9219,2
62.000000,1,-23.4661,2
62.000000,2,-22.9242,2
62.000000,3,-25.8069,2
62.000000,4,-28.2797,2
62.000000,5,-18.3697,2
62.000000,6,-17.6369,2
62.000000,7,-19.4326,2
62.000000,8,-22.2058,2
62.000000,9,-33.4425,2
62.000000,10,-22.0407,2
62.000000,11,-16.3096,2
62.000000,12,-18.0802,2
62.000000,13,-14.5997,2
62.000000,14,-19.0005,2
62.000000,15,-33.4269,2
62.000000,16,-21.5737,2
62.000000,17,-19.9496,2
62.000000,18,-15.3781,2
62.000000,19,-14.0600,2
62.000000,20,-29.6854,2
62.000000,21,-25.5021,2
62.000000,22,-23.0014,2
62.000000,23,-23.8062,2
62.000000,24,-20.7838,2
63.000000,0,-22.1905,2
63.000000,1,-23.7534,2
63.000000,2,-23.2991,2
63.000000,3,-26.7862,2
63.000000,4,-28.4076,2
63.000000,5,-17.9494,2
63.000000,6,-18.1146,2
63.000000,7,-19.1334,2
63.000000,8,-23.4080,2
63.000000,9,-31.2478,2
63.000000,10,-21.6932,2
63.000000,11,-16.2118,2
63.000000,12,-17.1854,2
63.000000,13,-14.5911,2
63.000000,14,-21.3834,2
63.000000,15,-34.2591,2
63.000000,16,-21.6277,2
63.000000,17,-20.4591,2
63.000000,18,-15.0547,2
63.000000,19,-14.4643,2
63.000000,20,-29.7229,2
63.000000,21,-25.4341,2
63.000000,22,-23.1499,2
63.000000,23,-23.8504,2
63.000000,24,-19.9336,2
64.000000,0,-21.6117,2
64.000000,1,-24.1562,2
64.000000,2,-23.8092,2
64.000000,3,-28.1626,2
64.000000,4,-28.4097,2
64.000000,5,-17.7057,2
64.000000,6,-18.5622,2
64.000000,7,-18.9482,2
64.000000,8,-24.5665,2
64.000000,9,-29.5982,2
64.000000,10,-21.4744,2
64.000000,11,-16.2171,2
64.000000,12,-16.4946,2
64.000000,13,-14.7634,2
64.000000,14,-20.0870,2
64.000000,15,-34.5912,2
64.000000,16,-21.7472,2
64.000000,17,-21.1594,2
64.000000,18,-14.8875,2
64.000000,19,-14.8929,2
64.000000,20,-29.8064,2
64.000000,21,-25.2786,2
64.000000,22,-23.1905,2
64.000000,23,-23.6428,2
64.000000,24,-19.0510,2
65.000000,0,-21.0409,2
65.000000,1,-24.3597,2
65.000000,2,-24.4473,2
65.000000,3,-28.2546,2
65.000000,4,-28.4671,2
65.000000,5,-17.6454,2
65.000000,6,-19.2890,2
65.000000,7,-18.6724,2
65.000000,8,-25.9094,2
65.000000,9,-28.6064,2
65.000000,10,-21.3443,2
65.000000,11,-16.3827,2
65.000000,12,-16.0141,2
65.000000,13,-14.9504,2
65.000000,14,-18.7098,2
65.000000,15,-34.2309,2
65.000000,16,-21.9455,2
65.000000,17,-21.9099,2
65.000000,18,-14.8975,2
65.000000,19,-15.6816,2
65.000000,20,-29.9369,2
65.000000,21,-25.1726,2
65.000000,22,-23.3168,2
65.000000,23,-23.2380,2
65.000000,24,-18.3168,2
66.000000,0,-20.5189,2
66.000000,1,-24.4241,2
66.000000,2,-25.1031,2
66.000000,3,-28.2056,2
66.000000,4,-28.8739,2
66.000000,5,-17.7282,2
66.000000,6,-20.1648,2
66.000000,7,-18.2903,2
66.000000,8,-27.1259,2
66.000000,9,-28.1969,2
66.000000,10,-21.0068,2
66.000000,11,-16.7337,2
66.000000,12,-15.7316,2
66.000000,13,-15.3845,2
66.000000,14,-17.8166,2
66.000000,15,-34.0559,2
66.000000,16,-22.1374,2
66.000000,17,-21.7701,2
66.000000,18,-14.7506,2
66.000000,19,-16.9632,2
66.000000,20,-30.0848,2
66.000000,21,-25.1371,2
66.000000,22,-23.5325,2
66.000000,23,-22.6701,2
66.000000,24,-17.8534,2
67.000000,0,-20.2517,2
67.000000,1,-24.2930,2
67.000000,2,-26.0602,2
67.000000,3,-28.3593,2
67.000000,4,-29.8870,2
67.000000,5,-17.6696,2
67.000000,6,-21.2815,2
67.000000,7,-18.0984,2
67.000000,8,-26.9822,2
67.000000,9,-27.9904,2
67.000000,10,-20.6509,2
67.000000,11,-17.1384,2
67.000000,12,-15.6679,2
67.000000,13,-15.9346,2
67.000000,14,-17.3597,2
67.000000,15,-33.9169,2
67.000000,16,-22.2953,2
67.000000,17,-21.1897,2
67.000000,18,-14.7708,2
67.000000,19,-17.6295,2
67.000000,20,-30.2923,2
67.000000,21,-25.0666,2
67.000000,22,-23.6849,2
67.000000,23,-22.1046,2
67.000000,24,-17.7457,2
68.000000,0,-20.2553,2
68.000000,1,-23.9977,2
68.000000,2,-27.2452,2
68.000000,3,-28.0159,2
68.000000,4,-31.6452,2
68.000000,5,-17.6387,2
68.000000,6,-20.7290,2
68.000000,7,-17.8626,2
68.000000,8,-25.5583,2
68.000000,9,-27.7860,2
68.000000,10,-20.2946,2
68.000000,11,-17.7490,2
68.000000,12,-15.7101,2
68.000000,13,-16.7760,2
68.000000,14,-17.3104,2
68.000000,15,-33.0270,2
68.000000,16,-22.4473,2
68.000000,17,-20.4014,2
68.000000,18,-14.6462,2
68.000000,19,-16.2176,2
68.000000,20,-30.5702,2
68.000000,21,-25.0171,2
68.000000,22,-23.8736,2
68.000000,23,-21.5802,2
68.000000,24,-18.0733,2
69.000000,0,-20.5810,2
69.000000,1,-23.6466,2
69.000000,2,-26.8083,2
69.000000,3,-27.6087,2
69.000000,4,-33.9795,2
69.000000,5,-17.6855,2
69.000000,6,-19.3813,2
69.000000,7,-17.9158,2
69.000000,8,-24.3719,2
69.000000,9,-27.7850,2
69.000000,10,-20.1457,2
69.000000,11,-18.4072,2
69.000000,12,-15.7181,2
69.000000,13,-18.0039,2
69.000000,14,-17.6628,2
69.000000,15,-32.2212,2
69.000000,16,-22.4758,2
69.000000,17,-19.6644,2
69.000000,18,-14.8158,2
69.000000,19,-15.2780,2
69.000000,20,-30.9308,2
69.000000,21,-24.9600,2
69.000000,22,-24.1395,2
69.000000,23,-21.0528,2
69.000000,24,-18.9418,2
70.000000,0,-21.2919,2
70.000000,1,-22.8349,2
70.000000,2,-26.3488,2
70.000000,3,-27.2645,2
70.000000,4,-37.2630,2
70.000000,5,-17.6522,2
70.000000,6,-18.4094,2
70.000000,7,-18.2733,2
70.000000,8,-23.5599,2
70.000000,9,-28.3827,2
70.000000,10,-20.2006,2
70.000000,11,-19.2828,2
70.000000,12,-15.7263,2
70.000000,13,-19.7027,2
70.000000,14,-17.8927,2
70.000000,15,-31.5030,2
70.000000,16,-22.6352,2
70.000000,17,-18.7971,2
70.000000,18,-15.1784,2
70.000000,19,-14.7695,2
70.000000,20,-31.3864,2
70.000000,21,-24.9843,2
70.000000,22,-24.3607,2
70.000000,23,-20.7006,2
70.000000,24,-19.9065,2
71.000000,0,-21.9380,2
71.000000,1,-22.1182,2
71.000000,2,-25.7558,2
71.000000,3,-26.9572,2
71.000000,4,-34.2121,2
71.000000,5,-17.6068,2
71.000000,6,-17.7068,2
71.000000,7,-18.9609,2
71.000000,8,-23.0601,2
71.000000,9,-29.1938,2
71.000000,10,-20.4621,2
71.000000,11,-20.4387,2
71.000000,12,-15.8159,2
71.000000,13,-18.9171,2
71.000000,14,-18.2447,2
71.000000,15,-30.7729,2
71.000000,16,-22.9083,2
71.000000,17,-18.1345,2
71.000000,18,-15.6614,2
71.000000,19,-14.6497,2
71.000000,20,-31.8362,2
71.000000,21,-25.0855,2
71.000000,22,-24.5906,2
71.000000,23,-20.2147,2
71.000000,24,-20.9345,2
72.000000,0,-22.7090,2
72.000000,1,-21.5114,2
72.000000,2,-25.0616,2
72.000000,3,-26.5883,2
72.000000,4,-31.9165,2
72.000000,5,-17.7344,2
72.000000,6,-17.2302,2
72.000000,7,-19.9844,2
72.000000,8,-22.8293,2
72.000000,9,-30.3103,2
72.000000,10,-20.8149,2
72.000000,11,-20.6230,2
72.000000,12,-15.7667,2
72.000000,13,-17.9492,2
72.000000,14,-18.8438,2
72.000000,15,-30.1170,2
72.000000,16,-23.2303,2
72.000000,17,-17.7220,2
72.000000,18,-16.2474,2
72.000000,19,-14.6453,2
72.000000,20,-32.3349,2
72.000000,21,-25.1728,2
72.000000,22,-24.7357,2
72.000000,23,-19.7816,2
72.000000,24,-19.7874,2
73.000000,0,-23.7972,2
73.000000,1,-20.9762,2
73.000000,2,-24.5448,2
73.000000,3,-26.3271,2
73.000000,4,-30.6648,2
73.000000,5,-17.9655,2
73.000000,6,-17.0029,2
73.000000,7,-21.1054,2
73.000000,8,-22.7736,2
73.000000,9,-31.0381,2
73.000000,10,-21.0504,2
73.000000,11,-19.7473,2
73.000000,12,-15.8107,2
73.000000,13,-17.1972,2
73.000000,14,-19.9739,2
73.000000,15,-29.5821,2
73.000000,16,-23.6937,2
73.000000,17,-17.5586,2
73.000000,18,-17.2705,2
73.000000,19,-14.6675,2
73.000000,20,-32.9363,2
73.000000,21,-25.3565,2
73.000000,22,-24.7568,2
73.000000,23,-19.3885,2
73.000000,24,-17.9923,2
74.000000,0,-22.5018,2
74.000000,1,-20.6687,2
74.000000,2,-24.2268,2
74.000000,3,-26.3454,2
