time_s,frame_id,elevation_deg,user_id,beam_id,path_loss_dB,sinr_dB,snr_dB,beam_gain_dB
385.370000000,38537,89.997547754,9381,5,178.114075583,2.921552181,8.927296030,46.199410006
385.370000000,38537,89.997547754,9382,5,178.114075751,2.951931291,8.925154834,46.197268979
385.370000000,38537,89.997547754,9383,5,178.114075914,2.963504484,8.914553180,46.186667488
385.370000000,38537,89.997547754,9384,5,178.114076071,2.955907840,8.895477150,46.167591615
385.370000000,38537,89.997547754,9385,5,178.114076223,2.928864209,8.867906920,46.140021536
385.370000000,38537,89.997547754,9386,5,178.114076368,2.882191165,8.831816620,46.103931382
385.370000000,38537,89.997547754,9387,5,178.114076508,2.815806484,8.787174167,46.059289068
385.370000000,38537,89.997547754,9388,5,178.114076642,2.729730812,8.733941046,46.006056082
385.370000000,38537,89.997547754,9389,5,178.114076770,2.624087316,8.672072073,45.944187236
385.370000000,38537,89.997547754,9390,5,178.114076892,2.499098313,8.601515098,45.873630384
385.370000000,38537,89.997547754,9391,5,178.114077008,2.355079020,8.522210689,45.794326091
385.370000000,38537,89.997547754,9392,5,178.114077118,2.192428745,8.434091759,45.706207271
385.370000000,38537,89.997547754,9393,5,178.114077222,2.011619956,8.337083156,45.609198772
385.370000000,38537,89.997547754,9394,5,178.114077320,1.813185771,8.231101205,45.503216918
385.370000000,38537,89.997547754,9395,5,178.114077412,1.597706425,8.116053197,45.388169002
385.370000000,38537,89.997547754,9396,5,178.114077498,1.365795308,7.991836829,45.263952720
385.370000000,38537,89.997547754,9397,5,178.114077577,1.118085083,7.858339579,45.130455549
385.370000000,38537,89.997547754,9398,5,178.114077650,0.855214341,7.715438011,44.987554054
385.370000000,38537,89.997547754,9399,5,178.114077717,0.577815163,7.562997021,44.835113131
385.370000000,38537,89.997547754,9400,5,178.114077777,0.286501833,7.400868984,44.672985155
385.370000000,38537,89.997547754,9401,5,178.114077832,-0.018139135,7.228892822,44.501009047
385.370000000,38537,89.997547754,9402,5,178.114077879,-0.335557603,7.046892961,44.319009234
385.370000000,38537,89.997547754,9403,5,178.114077921,-0.665247059,6.854678175,44.126794490
385.370000000,38537,89.997547754,9404,5,178.114077956,-1.006750591,6.652040293,43.924156643
385.370000000,38537,89.997547754,9405,5,178.114077985,-1.359665732,6.438752755,43.710869133
385.370000000,38537,89.997547754,9406,5,178.114078007,-1.723648322,6.214568988,43.486685389
385.370000000,38537,89.997547754,9407,5,178.114078023,-2.098415571,5.979220590,43.251337006
385.370000000,38537,89.997547754,9408,5,178.114078033,-2.483748524,5.732415260,43.004531686
385.370000000,38537,89.997547754,9409,5,178.114078036,-2.879494119,5.473834475,42.745950904
385.370000000,38537,89.997547754,9410,4,178.114078033,-2.483749915,5.732414360,43.004530786
385.370000000,38537,89.997547754,9411,4,178.114078023,-2.098416936,5.979219722,43.251336139
385.370000000,38537,89.997547754,9412,4,178.114078007,-1.723649662,6.214568153,43.486684554
385.370000000,38537,89.997547754,9413,4,178.114077985,-1.359667046,6.438751951,43.710868329
385.370000000,38537,89.997547754,9414,4,178.114077956,-1.006751878,6.652039520,43.924155869
385.370000000,38537,89.997547754,9415,4,178.114077921,-0.665248318,6.854677431,44.126793746
385.370000000,38537,89.997547754,9416,4,178.114077879,-0.335558833,7.046892246,44.319008519
385.370000000,38537,89.997547754,9417,4,178.114077832,-0.018140334,7.228892134,44.501008359
385.370000000,38537,89.997547754,9418,4,178.114077777,0.286500667,7.400868323,44.672984494
385.370000000,38537,89.997547754,9419,4,178.114077717,0.577814031,7.562996386,44.835112497
385.370000000,38537,89.997547754,9420,4,178.114077650,0.855213247,7.715437402,44.987553445
385.370000000,38537,89.997547754,9421,4,178.114077577,1.118084029,7.858338994,45.130454964
385.370000000,38537,89.997547754,9422,4,178.114077498,1.365794297,7.991836269,45.263952160
385.370000000,38537,89.997547754,9423,4,178.114077412,1.597705458,8.116052660,45.388168465
385.370000000,38537,89.997547754,9424,4,178.114077320,1.813184853,8.231100690,45.503216404
385.370000000,38537,89.997547754,9425,4,178.114077222,2.011619091,8.337082664,45.609198280
385.370000000,38537,89.997547754,9426,4,178.114077118,2.192427934,8.434091288,45.706206800
385.370000000,38537,89.997547754,9427,4,178.114077008,2.355078268,8.522210238,45.794325640
385.370000000,38537,89.997547754,9428,4,178.114076892,2.499097622,8.601514667,45.873629953
385.370000000,38537,89.997547754,9429,4,178.114076770,2.624086689,8.672071661,45.944186824
385.370000000,38537,89.997547754,9430,4,178.114076642,2.729730252,8.733940653,46.006055688
385.370000000,38537,89.997547754,9431,4,178.114076508,2.815805993,8.787173791,46.059288692
385.370000000,38537,89.997547754,9432,4,178.114076368,2.882190744,8.831816261,46.103931023
385.370000000,38537,89.997547754,9433,4,178.114076223,2.928863860,8.867906577,46.140021193
385.370000000,38537,89.997547754,9434,4,178.114076071,2.955907564,8.895476823,46.167591288
385.370000000,38537,89.997547754,9435,4,178.114075914,2.963504282,8.914552868,46.186667175
385.370000000,38537,89.997547754,9436,4,178.114075751,2.951931162,8.925154536,46.197268681
385.370000000,38537,89.997547754,9437,4,178.114075583,2.921552124,8.927295745,46.199409721
385.370000000,38537,89.997547754,9438,4,178.114075409,2.872807896,8.920984603,46.193098405
385.370000000,38537,89.997547754,9439,4,178.114075229,2.806204581,8.906223475,46.178337098
385.370000000,38537,89.997547754,9440,4,178.114075044,2.722301321,8.883009003,46.155122441
385.370000000,38537,89.997547754,9441,4,178.114074854,2.621697611,8.851332092,46.123445340
385.370000000,38537,89.997547754,9442,4,178.114074658,2.505020762,8.811177856,46.083290908
385.370000000,38537,89.997547754,9443,4,178.114074458,2.372913943,8.762525514,46.034638365
385.370000000,38537,89.997547754,9444,4,178.114074252,2.226025118,8.705348251,45.977460896
385.370000000,38537,89.997547754,9445,4,178.114074041,2.064997115,8.639613022,45.911725456
385.370000000,38537,89.997547754,9446,4,178.114073825,1.890458961,8.565280312,45.837392530
385.370000000,38537,89.997547754,9447,4,178.114073604,1.703018514,8.482303835,45.754415832
385.370000000,38537,89.997547754,9448,4,178.114073378,1.503256386,8.390630176,45.662741947
385.370000000,38537,89.997547754,9449,4,178.114073147,1.291721066,8.290198372,45.562309913
385.370000000,38537,89.997547754,9450,4,178.114072912,1.068925126,8.180939419,45.453050725
385.370000000,38537,89.997547754,9451,4,178.114072672,0.835342369,8.062775702,45.334886767
385.370000000,38537,89.997547754,9452,4,178.114072428,0.591405775,7.935620340,45.207731161
385.370000000,38537,89.997547754,9453,4,178.114072179,0.337506076,7.799376444,45.071487017
385.370000000,38537,89.997547754,9454,4,178.114071926,0.073990818,7.653936264,44.926046583
385.370000000,38537,89.997547754,9455,4,178.114071668,-0.198836216,7.499180219,44.771290281
385.370000000,38537,89.997547754,9456,4,178.114071407,-0.480715374,7.334975808,44.607085608
385.370000000,38537,89.997547754,9457,4,178.114071141,-0.771431380,7.161176360,44.433285894
385.370000000,38537,89.997547754,9458,4,178.114070871,-1.070813566,6.977619632,44.249728897
385.370000000,38537,89.997547754,9459,4,178.114070598,-1.378736190,6.784126216,44.056235207
385.370000000,38537,89.997547754,9460,4,178.114070320,-1.695118892,6.580497725,43.852606438
385.370000000,38537,89.997547754,9461,4,178.114070039,-2.019927388,6.366514743,43.638623176
385.370000000,38537,89.997547754,9462,4,178.114069754,-2.353174444,6.141934494,43.414042642
385.370000000,38537,89.997547754,9463,4,178.114069466,-2.694921217,5.906488174,43.178596033
385.370000000,38537,89.997547754,9464,4,178.114069174,-3.045279018,5.659877913,42.931985481
385.370000000,38537,89.997547754,9465,8,178.114068880,-2.999846540,5.675413422,42.947520695
385.370000000,38537,89.997547754,9466,8,178.114068581,-2.626434641,5.906632864,43.178739839
385.370000000,38537,89.997547754,9467,8,178.114068280,-2.257249307,6.128789008,43.400895682
385.370000000,38537,89.997547754,9468,8,178.114067976,-1.892369895,6.341956636,43.614063005
385.370000000,38537,89.997547754,9469,8,178.114067669,-1.531916700,6.546206983,43.818313045
385.370000000,38537,89.997547754,9470,8,178.114067359,-1.176056973,6.741607927,44.013713679
385.370000000,38537,89.997547754,9471,8,178.114067046,-0.825011705,6.928224147,44.200329586
385.370000000,38537,89.997547754,9472,8,178.114066731,-0.479063182,7.106117246,44.378222371
385.370000000,38537,89.997547754,9473,8,178.114066413,-0.138563268,7.275345864,44.547450671
385.370000000,38537,89.997547754,9474,8,178.114066094,0.196057688,7.435965755,44.708070242
385.370000000,38537,89.997547754,9475,8,178.114065771,0.524281467,7.588029859,44.860134024
385.370000000,38537,89.997547754,9476,8,178.114065447,0.845492400,7.731588351,45.003692191
385.370000000,38537,89.997547754,9477,8,178.114065121,1.158967947,7.866688679,45.138792193
385.370000000,38537,89.997547754,9478,8,178.114064793,1.463869982,7.993375594,45.265478780
385.370000000,38537,89.997547754,9479,8,178.114064463,1.759237465,8.111691168,45.383794024
385.370000000,38537,89.997547754,9480,8,178.114064131,2.043981398,8.221674799,45.493777324
385.370000000,38537,89.997547754,9481,8,178.114063798,2.316883126,8.323363224,45.595465416
385.370000000,38537,89.997547754,9482,8,178.114063463,2.576597237,8.416790512,45.688892369
385.370000000,38537,89.997547754,9483,8,178.114063128,2.821660380,8.501988062,45.774089583
385.370000000,38537,89.997547754,9484,8,178.114062790,3.050507339,8.578984594,45.851085778
385.370000000,38537,89.997547754,9485,8,178.114062452,3.261495489,8.647806139,45.919906985
385.370000000,38537,89.997547754,9486,8,178.114062113,3.452938366,8.708476032,45.980576538
385.370000000,38537,89.997547754,9487,8,178.114061773,3.623148413,8.761014894,46.033115061
385.370000000,38537,89.997547754,9488,8,178.114061433,3.770488026,8.805440627,46.077540453
385.370000000,38537,89.997547754,9489,8,178.114061091,3.893426904,8.841768399,46.113867884
385.370000000,38537,89.997547754,9490,8,178.114060750,3.990602548,8.870010634,46.142109777
385.370000000,38537,89.997547754,9491,8,178.114060408,4.060879679,8.890177005,46.162275806
385.370000000,38537,89.997547754,9492,8,178.114060065,4.103403729,8.902274428,46.174372887
385.370000000,38537,89.997547754,9493,8,178.114059723,4.117643483,8.906307052,46.178405169
385.370000000,38537,89.997547754,9494,8,178.114059380,4.103418605,8.902276261,46.174374035
385.370000000,38537,89.997547754,9495,8,178.114059038,4.060909164,8.890180670,46.162278101
385.370000000,38537,89.997547754,9496,8,178.114058696,3.990646124,8.870016126,46.142113216
385.370000000,38537,89.997547754,9497,8,178.114058354,3.893483824,8.841775714,46.113872462
385.370000000,38537,89.997547754,9498,8,178.114058013,3.770557356,8.805449759,46.077546166
385.370000000,38537,89.997547754,9499,8,178.114057672,3.623229071,8.761025834,46.033121900
385.370000000,38537,89.997547754,9500,8,178.114057333,3.453029168,8.708488770,45.980584496
385.370000000,38537,89.997547754,9501,8,178.114056993,3.261595195,8.647820664,45.919916051
385.370000000,38537,89.997547754,9502,8,178.114056655,3.050614692,8.579000892,45.851095941
385.370000000,38537,89.997547754,9503,8,178.114056318,2.821774141,8.502006119,45.774100831
385.370000000,38537,89.997547754,9504,8,178.114055982,2.576716215,8.416810311,45.688904687
385.370000000,38537,89.997547754,9505,8,178.114055648,2.317006198,8.323384746,45.595478788
385.370000000,38537,89.997547754,9506,8,178.114055315,2.044107524,8.221698024,45.493791732
385.370000000,38537,89.997547754,9507,8,178.114054983,1.759365699,8.111716074,45.383809451
385.370000000,38537,89.997547754,9508,8,178.114054653,1.463999474,7.993402158,45.265495205
385.370000000,38537,89.997547754,9509,8,178.114054325,1.159097944,7.866716875,45.138809593
385.370000000,38537,89.997547754,9510,8,178.114053999,0.845622244,7.731618152,45.003710544
385.370000000,38537,89.997547754,9511,8,178.114053674,0.524410590,7.588061236,44.860153304
385.370000000,38537,89.997547754,9512,8,178.114053352,0.196185605,7.435998678,44.708090423
385.370000000,38537,89.997547754,9513,8,178.114053032,-0.138436965,7.275380299,44.547471725
385.370000000,38537,89.997547754,9514,8,178.114052715,-0.478938833,7.106153160,44.378244268
385.370000000,38537,89.997547754,9515,8,178.114052400,-0.824889586,6.928261502,44.200352295
385.370000000,38537,89.997547754,9516,8,178.114052087,-1.175937307,6.741646687,44.013737167
385.370000000,38537,89.997547754,9517,8,178.114051777,-1.531799660,6.546247106,43.818337277
385.370000000,38537,89.997547754,9518,8,178.114051470,-1.892255612,6.341998082,43.614087946
385.370000000,38537,89.997547754,9519,8,178.114051166,-2.257137876,6.128831734,43.400921293
385.370000000,38537,89.997547754,9520,8,178.114050864,-2.626326123,5.906676824,43.178766082
385.370000000,38537,89.997547754,9521,8,178.114050566,-2.999740971,5.675458568,42.947547528
385.370000000,38537,89.997547754,9522,13,178.114050271,-3.045361276,5.659798908,42.931887573
385.370000000,38537,89.997547754,9523,13,178.114049980,-2.695000598,5.906413783,43.178502156
385.370000000,38537,89.997547754,9524,13,178.114049691,-2.353251238,6.141864515,43.413952600
385.370000000,38537,89.997547754,9525,13,178.114049407,-2.020001861,6.366448985,43.638536785
385.370000000,38537,89.997547754,9526,13,178.114049126,-1.695191291,6.580436006,43.852523524
385.370000000,38537,89.997547754,9527,13,178.114048848,-1.378806739,6.784068365,44.056155607
385.370000000,38537,89.997547754,9528,13,178.114048575,-1.070882469,6.977565486,44.249652454
385.370000000,38537,89.997547754,9529,13,178.114048305,-0.771498818,7.161125762,44.433212460
385.370000000,38537,89.997547754,9530,13,178.114048039,-0.480781507,7.334928609,44.607015041
385.370000000,38537,89.997547754,9531,13,178.114047777,-0.198901178,7.499136275,44.771222446
385.370000000,38537,89.997547754,9532,13,178.114047520,0.073926915,7.653895434,44.925981347
385.370000000,38537,89.997547754,9533,13,178.114047267,0.337443145,7.799338594,45.071424254
385.370000000,38537,89.997547754,9534,13,178.114047018,0.591343756,7.935585337,45.207670748
385.370000000,38537,89.997547754,9535,13,178.114046774,0.835281228,8.062743418,45.334828585
385.370000000,38537,89.997547754,9536,13,178.114046534,1.068864855,8.180909730,45.452994657
385.370000000,38537,89.997547754,9537,13,178.114046298,1.291661688,8.290171153,45.562255845
385.370000000,38537,89.997547754,9538,13,178.114046068,1.503197949,8.390605307,45.662689768
385.370000000,38537,89.997547754,9539,13,178.114045842,1.702961097,8.482281196,45.754365431
385.370000000,38537,89.997547754,9540,13,178.114045621,1.890402669,8.565259786,45.837343801
385.370000000,38537,89.997547754,9541,13,178.114045405,2.064942081,8.639594492,45.911678291
385.370000000,38537,89.997547754,9542,13,178.114045194,2.225971499,8.705331601,45.977415189
385.370000000,38537,89.997547754,9543,13,178.114044988,2.372861918,8.762510630,46.034594011
385.370000000,38537,89.997547754,9544,13,178.114044787,2.504970530,8.811164623,46.083247804
385.370000000,38537,89.997547754,9545,13,178.114044592,2.621649384,8.851320397,46.123403382
385.370000000,38537,89.997547754,9546,13,178.114044402,2.722255323,8.882998731,46.155081526
385.370000000,38537,89.997547754,9547,13,178.114044217,2.806161036,8.906214513,46.178297123
385.370000000,38537,89.997547754,9548,13,178.114044037,2.872767026,8.920976837,46.193059268
385.370000000,38537,89.997547754,9549,13,178.114043863,2.921514141,8.927289061,46.199371317
385.370000000,38537,89.997547754,9550,13,178.114043695,2.951896259,8.925148819,46.197230908
385.370000000,38537,89.997547754,9551,13,178.114043532,2.963472626,8.914548004,46.186629929
385.370000000,38537,89.997547754,9552,13,178.114043375,2.955879290,8.895472695,46.167554463
385.370000000,38537,89.997547754,9553,13,178.114043223,2.928839062,8.867903069,46.139984686
385.370000000,38537,89.997547754,9554,13,178.114043078,2.882169472,8.831813256,46.103894727
385.370000000,38537,89.997547754,9555,13,178.114042938,2.815788245,8.787171169,46.059252500
385.370000000,38537,89.997547754,9556,13,178.114042804,2.729715976,8.733938295,46.006019492
385.370000000,38537,89.997547754,9557,13,178.114042676,2.624075777,8.672069445,45.944150514
