time_s,sat_x_m,sat_y_m,sat_z_m,elevation_deg
707.500000000,-2386044.463222838,0.000000000,178933.802682561,4.288686931
707.600000000,-2386754.784859907,0.000000000,178674.999337627,4.281237247
707.700000000,-2387465.078425762,0.000000000,178416.118960336,4.273790063
707.800000000,-2388175.343912045,0.000000000,178157.161553736,4.266345376
707.900000000,-2388885.581310406,0.000000000,177898.127120870,4.258903184
708.000000000,-2389595.790612490,0.000000000,177639.015664787,4.251463486
708.100000000,-2390305.971809945,0.000000000,177379.827188532,4.244026279
708.200000000,-2391016.124894415,0.000000000,177120.561695157,4.236591561
708.300000000,-2391726.249857551,0.000000000,176861.219187708,4.229159330
708.400000000,-2392436.346691003,0.000000000,176601.799669235,4.221729583
708.500000000,-2393146.415386413,0.000000000,176342.303142793,4.214302319
